user_id,query,domain,description,engine,emails,phones,dateOfSearch
test_user,поставщики металла,https://ru.perfectmoc.com,Мы известны как один из ведущих производителей и поставщиков сайдинговых панелей из черного металла в Китае. Если вы собираетесь купить декоративные панели ...,google,['sales@perfectmaterial.cn'],['+8615318612516'],2025-09-12T03:05:15.370468
test_user,поставщики металла,https://novosibirsk.m-invest.ru,Компания «Металлинвест» предлагает широкий ассортимент металлопроката в Новосибирске по ценам производителя. Индивидуальные условия кредитования.,google,['novosib@m-invest.ru'],"['+73422591035', '+73433780777', '+73433787007', '+73435495777', '+73452538027', '+73462270398', '+73472269867', '+73512160137', '+73532541801', '+73832112921', '+73912793213', '+74951145298', '+78432318116', '+78612981916', '+78632040392']",2025-09-12T03:05:15.370502
test_user,поставщики металла,https://krasnodar.anepmetall.ru,"Компания «АНЭП-Металл» предлагает металлопрокат оптом от производителя в широком ассортименте. Мы сотрудничаем не только с крупными поставщиками металлопроката, ...",google,['b@anepmetall.ru'],['+78612025390'],2025-09-12T03:05:15.370510
3,майки купить,https://conteshop.by,Стильные женские домашние майки в интернет-магазине белорусской одежды Conte ◾ 18 товаров ◾ цена от 21.59 руб. до 42.99 руб. ◾ Conte Elegant ◾ скидки до 41%,google,['info@conteshop.by'],"['+375152509435', '+375152742453', '+375336226966']",2025-09-12T03:12:20.998068
3,майки купить,https://www.vsemayki.ru,"VSEMAYKI - лучший конструктор футболок с принтами на заказ. Недорогая печать принтов на футболках, толстовках, одежде, кепках, кружках, аксессуарах и ...",google,['info@vsemayki.ru'],"['+18099999999', '+18769999999', '+211999999999', '+21699999999', '+2209999999', '+22399999999', '+22799999999', '+22899999999', '+22999999999', '+23299999999', '+23599999999', '+2389999999', '+2399999999', '+243999999999', '+244999999999', '+249999999999', '+251999999999', '+25299999999', '+2639999999', '+2651999999', '+299999999', '+352999999999', '+35699999999', '+35799999999', '+359999999999', '+37499999999', '+376999999', '+4599999999', '+4799999999', '+50499999999', '+5079999999', '+50999999999', '+51999999999', '+529999999999', '+56999999999', '+593999999999', '+59899999999', '+628999999999', '+639999999999', '+66999999999', '+6749999999', '+6799999999', '+687999999', '+688909999', '+73422357996', '+73432885159', '+73472000687', '+73512003336', '+73912287027', '+74733003087', '+74956468767', '+78006001141', '+78126482433', '+78312808273', '+78432100966', '+78442962160', '+78462129539', '+78612025416', '+78633032199', '+79999999999', '+84999999999', '+8501919999999', '+85599999999', '+8562099999999', '+886999999999', '+919999999999', '+9599999999', '+9609999999', '+963999999999', '+96599999999', '+966599999999', '+96899999999', '+972599999999', '+97517999999', '+97699999999', '+989999999999', '+992999999999', '+994999999999', '+996999999999', '+998999999999']",2025-09-12T03:12:20.998081
3,майки купить,https://anta-sport.ru,"Мужские поло, футболки и майки Anta - купить в официальном интернет-магазине спортивной одежды и обуви Anta-sport.ru по цене ⭐ от 1156 руб.",google,['shop@anta-sport.ru'],"['+74991131888', '+78007073660']",2025-09-12T03:12:20.998088
3,майки купить,https://annapekun.ru,"Футболки и майки от ANNA PEKUN. Бесплатная доставка любого заказа по всей России, скидка 10% на первый заказ.",google,['info@annapekun.ru'],"['+79214194996', '+79999999999']",2025-09-12T03:12:20.998091
3,майки купить,https://menactive.com.ua,"Мы предлагаем не только широкий ассортимент, но и внушительный выбор размеров, от S до 4XL. Любой мужчина сможет найти майку, купив которую, он создаст по- ...",google,['menactive.com.ua@gmail.com'],[],2025-09-12T03:12:20.998092
3,майки купить,https://natali.ru,Женские футболки оптом купить можно в маркетплейсе «Натали». Яркие и современные изделия порадуют ваших покупателей. Стараемся для вас! 696 товаров. Фильтры и ...,google,['zakaz@natali37.ru'],['+74932475050'],2025-09-12T03:12:20.998094
3,майки купить,https://solmar.com.ua,"У нас вы найдете популярные виды маек: спортивные — удобные, без лишнего декора,. элегантные — легкие, с фигурным вырезом, на тонких бретелях,. для активного ...",google,['info@solmar.com.ua'],"['+24742475', '+380671892779']",2025-09-12T03:12:20.998096
3,майки купить,https://defile.ru,Купить футболки и майки в интернет-магазине Дефиле с доставкой по всей России недорого. Футболки и майки хорошего качества в большом ассортименте.,google,['eshop@defile.ru'],"['+78005507878', '+79204309255']",2025-09-12T03:12:20.998097
3,майки купить,https://alabel.su,"Топы и майки купить на сайте бренда ALÁBEL. Модная женская одежда из материалов премиум качества, индивидуальный пошив. Быстрая доставка в любую точку мира.",google,['alabel.su@ya.ru'],['+79326147043'],2025-09-12T03:12:20.998099
3,майки купить,https://v2sportdress.ru,Каталог футболок и маек для художественной гимнастики от олимпийской чемпионки и создателя бренда V2SD Веры Бирюковой. Доставка по Москве и РФ.,google,['hello@v2sportdress.ru'],['+79268401237'],2025-09-12T03:12:20.998100
3,майки купить,https://sportmaster.kz,"Для женщин, предпочитающих практичность и комфорт, интернет-магазин Спортмастер предлагает большой выбор маек. Модели от компаний Demix, Reebok, Termit, GSD, ...",google,['support@sportmaster.kz'],['+78000803333'],2025-09-12T03:12:20.998103
3,майки купить,https://choux.ru,"Футболки и майки – женская базовая одежда с доставкой по Москве, России. Официальный сайт CHOUX. Заказ по телефону☎️ +7(963) 716-84-88.",google,"['pd@choux.ru', 'support@choux.ru']","['+79168807949', '+79637168388', '+79637168488', '+79803958747']",2025-09-12T03:12:20.998105
3,майки купить,https://lsd-clothing.com,Предлагаем купить Майки и футболки Товаров в каталоге: 19. Доставка курьером до двери +375445425388.,google,['sales@lsd-clothing.com'],['+375445425388'],2025-09-12T03:12:20.998107
